1,卡乐滋快餐,72449287,卡乐滋,准四星商户,http://www.dianping.com/shop/72449287#comment,
1,卡乐滋快餐,92608399,卡乐滋,准四星商户,http://www.dianping.com/shop/92608399#comment,
1,卡乐滋快餐,110863931,卡乐滋,准四星商户,http://www.dianping.com/shop/110863931#comment,
1,卡乐滋快餐,110318651,Carles卡乐滋,准四星商户,http://www.dianping.com/shop/110318651#comment,
1,卡乐滋快餐,21976387,卡乐滋(凤星路店),三星商户,http://www.dianping.com/shop/21976387/review,
1,卡乐滋快餐,96643616,卡乐滋汉堡,四星商户,http://www.dianping.com/shop/96643616#comment,
1,卡乐滋快餐,68788129,卡乐滋,三星商户,http://www.dianping.com/shop/68788129/review,
1,卡乐滋快餐,66490063,卡乐滋(华新店),该商户暂无星级,http://www.dianping.com/shop/66490063/review,
1,卡乐滋快餐,98873851,卡乐滋汉堡,该商户暂无星级,http://www.dianping.com/shop/98873851/review,
1,卡乐滋快餐,90920788,卡乐滋,该商户暂无星级,http://www.dianping.com/shop/90920788/review,
1,卡乐滋快餐,126688894,卡乐滋,该商户暂无星级,http://www.dianping.com/shop/126688894/review,
1,卡乐滋快餐,114766147,卡乐滋(安汾路),该商户暂无星级,http://www.dianping.com/shop/114766147/review,
1,卡乐滋快餐,110421920,卡乐滋,该商户暂无星级,http://www.dianping.com/shop/110421920/review,
1,卡乐滋快餐,100714462,卡乐滋,该商户暂无星级,http://www.dianping.com/shop/100714462/review,
2,卡乐滋快餐,24718176,大家乐厨房,准四星商户,http://www.dianping.com/shop/24718176#comment,
2,卡乐滋快餐,70248323,卡乐滋,该商户暂无星级,http://www.dianping.com/shop/70248323/review,
2,卡乐滋快餐,80501834,卡乐滋,该商户暂无星级,http://www.dianping.com/shop/80501834/review,歇业/关闭
3,卡乐滋快餐,107987407,卡乐滋汉堡,准四星商户,http://www.dianping.com/shop/107987407#comment,
3,卡乐滋快餐,65327436,卡乐滋(微时代店),准四星商户,http://www.dianping.com/shop/65327436#comment,
3,卡乐滋快餐,22402340,卡乐滋,准四星商户,http://www.dianping.com/shop/22402340#comment,
3,卡乐滋快餐,17957586,卡乐滋(古墩店),三星商户,http://www.dianping.com/shop/17957586#comment,
3,卡乐滋快餐,107823818,卡乐滋·炸鸡汉堡,准四星商户,http://www.dianping.com/shop/107823818#comment,
3,卡乐滋快餐,93529540,卡乐滋,准四星商户,http://www.dianping.com/shop/93529540#comment,
3,卡乐滋快餐,27412799,卡乐滋,准四星商户,http://www.dianping.com/shop/27412799#comment,
3,卡乐滋快餐,77359128,卡乐滋(笕桥店),三星商户,http://www.dianping.com/shop/77359128#comment,
3,卡乐滋快餐,27435043,卡乐滋,该商户暂无星级,http://www.dianping.com/shop/27435043#comment,歇业/关闭
3,卡乐滋快餐,66996266,卡乐滋,该商户暂无星级,http://www.dianping.com/shop/66996266/review,
3,卡乐滋快餐,18028195,卡乐滋,三星商户,http://www.dianping.com/shop/18028195/review,
3,卡乐滋快餐,98233944,卡乐滋汉堡炸鸡,该商户暂无星级,http://www.dianping.com/shop/98233944/review,
3,卡乐滋快餐,68528051,卡乐滋(富阳二店),该商户暂无星级,http://www.dianping.com/shop/68528051/review,歇业/关闭
3,卡乐滋快餐,113143661,卡乐滋炸鸡汉堡(下沙店),该商户暂无星级,http://www.dianping.com/shop/113143661/review,
3,卡乐滋快餐,123825419,卡乐滋,该商户暂无星级,http://www.dianping.com/shop/123825419/review,
3,卡乐滋快餐,112262424,卡乐滋,该商户暂无星级,http://www.dianping.com/shop/112262424/review,
3,卡乐滋快餐,100169096,卡乐滋汉堡店,该商户暂无星级,http://www.dianping.com/shop/100169096/review,
3,卡乐滋快餐,114742098,卡乐滋汉堡,该商户暂无星级,http://www.dianping.com/shop/114742098/review,
4,卡乐滋快餐,110795785,卡乐滋汉堡(狮岭旗岭店),三星商户,http://www.dianping.com/shop/110795785#comment,
4,卡乐滋快餐,111771042,卡乐滋(旗岭店),该商户暂无星级,http://www.dianping.com/shop/111771042/review,
4,卡乐滋快餐,66539964,卡乐滋汉堡(亚运城店),该商户暂无星级,http://www.dianping.com/shop/66539964#comment,歇业/关闭
4,卡乐滋快餐,112253628,卡乐滋,该商户暂无星级,http://www.dianping.com/shop/112253628/review,
5,卡乐滋快餐,97268235,卡乐滋汉堡(美利广场店),准四星商户,http://www.dianping.com/shop/97268235#comment,
5,卡乐滋快餐,93573218,卡乐滋,准四星商户,http://www.dianping.com/shop/93573218#comment,
