98348615,半秋山西餐厅(京山店),准四星商户,http://www.dianping.com/shop/98348615#comment,
58692731,派乐汉堡,准四星商户,http://www.dianping.com/shop/58692731#comment,
110501269,披萨爱上炸鸡,三星商户,http://www.dianping.com/shop/110501269#comment,
50543083,吉司利中西餐厅至尊店,准四星商户,http://www.dianping.com/shop/50543083#comment,
38109054,尤里披萨,准四星商户,http://www.dianping.com/shop/38109054#comment,
22000223,九鼎中西餐厅,准四星商户,http://www.dianping.com/shop/22000223#comment,
9382648,华莱士,准四星商户,http://www.dianping.com/shop/9382648#comment,
23522053,Hot披萨,准四星商户,http://www.dianping.com/shop/23522053#comment,
91070591,爱八寸披萨,准四星商户,http://www.dianping.com/shop/91070591#comment,
90992295,欧冠●意大利披萨,该商户暂无星级,http://www.dianping.com/shop/90992295/review,
91070591,爱八寸披萨,准四星商户,http://www.dianping.com/shop/91070591#comment,
