10589587,香格里拉餐厅,三星商户,http://www.dianping.com/shop/10589587#comment,
129716692,牛慕容牛排,该商户暂无星级,http://www.dianping.com/shop/129716692/review,
127997944,侑遇牛排杯,该商户暂无星级,http://www.dianping.com/shop/127997944/review,
97513244,牛仔很忙(东风路店),该商户暂无星级,http://www.dianping.com/shop/97513244/review,
8940990,流金岁月(大冶大道店),三星商户,http://www.dianping.com/shop/8940990#comment,
19618603,圣堡罗西餐厅,三星商户,http://www.dianping.com/shop/19618603#comment,
114575954,这家汉堡,该商户暂无星级,http://www.dianping.com/shop/114575954/review,
75713641,卜菲力牛排杯,该商户暂无星级,http://www.dianping.com/shop/75713641/review,
110392988,正新汉堡(大冶东岳店),该商户暂无星级,http://www.dianping.com/shop/110392988/review,
101498753,大冶欧冠披萨,该商户暂无星级,http://www.dianping.com/shop/101498753/review,
97688053,叫了个炸鸡(广场店),该商户暂无星级,http://www.dianping.com/shop/97688053/review,
114492277,派乐汉堡(黄狮海店),该商户暂无星级,http://www.dianping.com/shop/114492277/review,
44233415,欢乐士牛排(国贸新天地店),准四星商户,http://www.dianping.com/shop/44233415#comment,
91080122,稻草人披萨,准四星商户,http://www.dianping.com/shop/91080122#comment,
23279282,华莱士(伍家垅店),准四星商户,http://www.dianping.com/shop/23279282#comment,
23279235,华莱士(世纪乐园店),准四星商户,http://www.dianping.com/shop/23279235#comment,
56958286,手握披萨,准四星商户,http://www.dianping.com/shop/56958286#comment,
98594159,华莱士(大治一中店),三星商户,http://www.dianping.com/shop/98594159#comment,
79711546,乐滋披萨店,准四星商户,http://www.dianping.com/shop/79711546#comment,
92086089,牛仔很忙(新街店),三星商户,http://www.dianping.com/shop/92086089#comment,
91175156,Mr  pizza,准四星商户,http://www.dianping.com/shop/91175156#comment,
98254447,派乐汉堡(实验中学店),三星商户,http://www.dianping.com/shop/98254447#comment,歇业/关闭
111424140,小丑鱼,准四星商户,http://www.dianping.com/shop/111424140#comment,
38206974,华莱士(新街店),准四星商户,http://www.dianping.com/shop/38206974#comment,
10589525,华莱士炸鸡汉堡(金港店),准四星商户,http://www.dianping.com/shop/10589525#comment,
10589587,香格里拉餐厅,三星商户,http://www.dianping.com/shop/10589587#comment,
8940990,流金岁月(大冶大道店),三星商户,http://www.dianping.com/shop/8940990#comment,
19618603,圣堡罗西餐厅,三星商户,http://www.dianping.com/shop/19618603#comment,
44233415,欢乐士牛排(国贸新天地店),准四星商户,http://www.dianping.com/shop/44233415#comment,
91080122,稻草人披萨,准四星商户,http://www.dianping.com/shop/91080122#comment,
23279282,华莱士(伍家垅店),准四星商户,http://www.dianping.com/shop/23279282#comment,
23279235,华莱士(世纪乐园店),准四星商户,http://www.dianping.com/shop/23279235#comment,
56958286,手握披萨,准四星商户,http://www.dianping.com/shop/56958286#comment,
92086089,牛仔很忙(新街店),三星商户,http://www.dianping.com/shop/92086089#comment,
10589525,华莱士炸鸡汉堡(金港店),准四星商户,http://www.dianping.com/shop/10589525#comment,
69137916,遇见披萨,该商户暂无星级,http://www.dianping.com/shop/69137916/review,
19618603,圣堡罗西餐厅,三星商户,http://www.dianping.com/shop/19618603#comment,
23279282,华莱士(伍家垅店),准四星商户,http://www.dianping.com/shop/23279282#comment,
23279235,华莱士(世纪乐园店),准四星商户,http://www.dianping.com/shop/23279235#comment,
23279327,华莱士(中商店),准四星商户,http://www.dianping.com/shop/23279327#comment,
102038361,华莱士(百代银座店),三星商户,http://www.dianping.com/shop/102038361#comment,
97632379,华莱士(大冶广厦花园店),准四星商户,http://www.dianping.com/shop/97632379#comment,
68921177,江南小镇,准四星商户,http://www.dianping.com/shop/68921177#comment,
56998329,莱茵河畔(雨润店),准四星商户,http://www.dianping.com/shop/56998329#comment,
66551030,小时代西式茶餐厅,三星商户,http://www.dianping.com/shop/66551030#comment,
58004884,乐悦坊西餐厅,准四星商户,http://www.dianping.com/shop/58004884#comment,
102463038,华莱士(怡景花苑店),准四星商户,http://www.dianping.com/shop/102463038#comment,
110528141,哈喽*披萨,该商户暂无星级,http://www.dianping.com/shop/110528141/review,
18128882,西爵美式炙烤牛排,三星商户,http://www.dianping.com/shop/18128882/review,
97614923,南山南时尚餐厅(雨润店),该商户暂无星级,http://www.dianping.com/shop/97614923/review,
13885374,清茶湾,该商户暂无星级,http://www.dianping.com/shop/13885374/review,
122153659,艾丽斯美食部落,该商户暂无星级,http://www.dianping.com/shop/122153659/review,
68921177,江南小镇,准四星商户,http://www.dianping.com/shop/68921177#comment,
66551030,小时代西式茶餐厅,三星商户,http://www.dianping.com/shop/66551030#comment,
58004884,乐悦坊西餐厅,准四星商户,http://www.dianping.com/shop/58004884#comment,
66551030,小时代西式茶餐厅,三星商户,http://www.dianping.com/shop/66551030#comment,
