97984929,意利西餐（滨江花园店）轩宇国际酒店对面,准四星商户,http://www.dianping.com/shop/97984929#comment,
102165059,马堤尼纳咖啡(滨江店),三星商户,http://www.dianping.com/shop/102165059#comment,
98333599,华莱士(机场路店),三星商户,http://www.dianping.com/shop/98333599/review,
2625286,美客●美家美食餐厅(购物广场店),四星商户,http://www.dianping.com/shop/2625286#comment,
107722403,冯先生铁板烧(百佳广场店),准四星商户,http://www.dianping.com/shop/107722403#comment,
107899759,馋嘴猫金牌烤肉饭,该商户暂无星级,http://www.dianping.com/shop/107899759/review,
93912986,皇尚一品秘制炸鸡,该商户暂无星级,http://www.dianping.com/shop/93912986/review,
110640594,萌鸡小店,该商户暂无星级,http://www.dianping.com/shop/110640594/review,
69180499,巴里岛西餐厅(施南古城店),三星商户,http://www.dianping.com/shop/69180499#comment,
68156164,初客牛排,该商户暂无星级,http://www.dianping.com/shop/68156164/review,
17722496,雨花亭牛排时尚餐厅(国贸店),准四星商户,http://www.dianping.com/shop/17722496#comment,
90921500,欧冠意大利披萨,该商户暂无星级,http://www.dianping.com/shop/90921500/review,
112850626,凡仔汉堡(航空路店),该商户暂无星级,http://www.dianping.com/shop/112850626/review,
112091836,百煲香,该商户暂无星级,http://www.dianping.com/shop/112091836/review,
19474041,帅巴人酒店西餐厅,三星商户,http://www.dianping.com/shop/19474041#comment,
96265761,沙拉游记,准四星商户,http://www.dianping.com/shop/96265761#comment,
108180273,华莱士炸鸡汉堡(恩施航空路店),三星商户,http://www.dianping.com/shop/108180273#comment,
127861826,汤姆之家汉堡店,该商户暂无星级,http://www.dianping.com/shop/127861826/review,
80263634,啃德起汉堡,该商户暂无星级,http://www.dianping.com/shop/80263634/review,
92989630,凡仔汉堡,准四星商户,http://www.dianping.com/shop/92989630#comment,
90921500,欧冠意大利披萨,该商户暂无星级,http://www.dianping.com/shop/90921500/review,
110523443,米罗披萨,准四星商户,http://www.dianping.com/shop/110523443#comment,
103588713,华莱士,三星商户,http://www.dianping.com/shop/103588713/review,
97907445,嗨!小堡,该商户暂无星级,http://www.dianping.com/shop/97907445/review,
124319582,金点披萨汉堡,该商户暂无星级,http://www.dianping.com/shop/124319582/review,
113871260,嗨乐披萨汉堡,该商户暂无星级,http://www.dianping.com/shop/113871260/review,
98080558,呗拉汉堡,该商户暂无星级,http://www.dianping.com/shop/98080558/review,
100550592,维克多汉堡,该商户暂无星级,http://www.dianping.com/shop/100550592/review,
76692687,乐香堡,该商户暂无星级,http://www.dianping.com/shop/76692687/review,
129075952,THREE创意西式料理,准四星商户,http://www.dianping.com/shop/129075952#comment,
57296112,豪客牛排,准四星商户,http://www.dianping.com/shop/57296112#comment,
58995013,helens(恩施新天地店),准四星商户,http://www.dianping.com/shop/58995013#comment,
67777797,华莱士(科大西校店),三星商户,http://www.dianping.com/shop/67777797/review,
102425688,派乐汉堡(新天地店),该商户暂无星级,http://www.dianping.com/shop/102425688#comment,
