67039922,绿茵阁西餐厅(奥康店),准四星商户,http://www.dianping.com/shop/67039922#comment,
18582132,玛格利塔(胜利街店),四星商户,http://www.dianping.com/shop/18582132#comment,
16977952,巴犀烧烤西餐厅(黄冈店),四星商户,http://www.dianping.com/shop/16977952#comment,
72441506,ES,该商户暂无星级,http://www.dianping.com/shop/72441506/review,
122018785,欧冠意大利披萨,该商户暂无星级,http://www.dianping.com/shop/122018785/review,
93395384,华莱士(老黄商店),准四星商户,http://www.dianping.com/shop/93395384#comment,
110663341,味加味,准四星商户,http://www.dianping.com/shop/110663341#comment,
20634899,比萨先生,准五星商户,http://www.dianping.com/shop/20634899#comment,
67545336,华莱士(奥康步行街店),准四星商户,http://www.dianping.com/shop/67545336#comment,
56954767,汤姆大叔披萨屋,准四星商户,http://www.dianping.com/shop/56954767#comment,
21725880,olives pizza 橄榄兄弟餐厅,准四星商户,http://www.dianping.com/shop/21725880#comment,歇业/关闭
65475329,华莱士(武商宝塔店),准四星商户,http://www.dianping.com/shop/65475329#comment,
65684896,西尊比萨(黄州店),准四星商户,http://www.dianping.com/shop/65684896#comment,
38204751,华莱士(黄州中百店),准四星商户,http://www.dianping.com/shop/38204751#comment,
108151203,半秋山西餐厅(黄冈万达店),准四星商户,http://www.dianping.com/shop/108151203#comment,
108217424,必胜客(赤壁大道万达店),准四星商户,http://www.dianping.com/shop/108217424#comment,
76415038,华莱士(黄商东方名都店),准四星商户,http://www.dianping.com/shop/76415038#comment,
112281125,麦当劳(黄州万达店),四星商户,http://www.dianping.com/shop/112281125#comment,
127141666,豪客嘉族,四星商户,http://www.dianping.com/shop/127141666#comment,
38128906,玛格利塔(黄州商城店),准四星商户,http://www.dianping.com/shop/38128906#comment,
112281040,肯德基,准四星商户,http://www.dianping.com/shop/112281040#comment,
48353176,纽宾凯瓦尔登酒店郁金香西餐厅,准四星商户,http://www.dianping.com/shop/48353176#comment,
121714898,轻食主义,该商户暂无星级,http://www.dianping.com/shop/121714898/review,
97317518,贝克汉堡,该商户暂无星级,http://www.dianping.com/shop/97317518/review,
58290520,派乐汉堡(格兰道店),该商户暂无星级,http://www.dianping.com/shop/58290520/review,
23084939,绿茵阁西餐厅(外滩店),准四星商户,http://www.dianping.com/shop/23084939#comment,
110673678,MY time私享时光,准四星商户,http://www.dianping.com/shop/110673678#comment,
4130475,半秋山西餐厅(紫金城店),四星商户,http://www.dianping.com/shop/4130475#comment,
68906951,微萨手握Vizza比萨,该商户暂无星级,http://www.dianping.com/shop/68906951/review,
79616710,欧冠意大利披萨,该商户暂无星级,http://www.dianping.com/shop/79616710/review,
114585805,半秋儿西餐厅,该商户暂无星级,http://www.dianping.com/shop/114585805/review,
40812693,美味多炸鸡汉堡,该商户暂无星级,http://www.dianping.com/shop/40812693/review,
50328832,华莱士(黄州涵晖路商城店),准四星商户,http://www.dianping.com/shop/50328832#comment,
97390563,逻辑创意轻食,该商户暂无星级,http://www.dianping.com/shop/97390563/review,
130139110,大王披萨,该商户暂无星级,http://www.dianping.com/shop/130139110/review,
23207235,华莱士炸鸡汉堡(黄商店),准四星商户,http://www.dianping.com/shop/23207235#comment,
18011166,派乐汉堡(国贸筷子巷店),四星商户,http://www.dianping.com/shop/18011166#comment,
110430690,大德美极,该商户暂无星级,http://www.dianping.com/shop/110430690/review,
69894951,派乐汉堡(明珠大道店),准四星商户,http://www.dianping.com/shop/69894951#comment,
38204622,华莱士(黄州武商店),准四星商户,http://www.dianping.com/shop/38204622#comment,
66911128,华莱士,三星商户,http://www.dianping.com/shop/66911128/review,
18591791,华莱士炸鸡汉堡(三能广场店),准四星商户,http://www.dianping.com/shop/18591791#comment,
18591780,华莱士(黄冈师范店),准四星商户,http://www.dianping.com/shop/18591780#comment,
19631894,萨琳娜披萨,四星商户,http://www.dianping.com/shop/19631894#comment,
22882343,萨客思披萨,准四星商户,http://www.dianping.com/shop/22882343#comment,
129888595,好乐迪餐吧,该商户暂无星级,http://www.dianping.com/shop/129888595/review,
120070652,Only·味蕾轻食,三星商户,http://www.dianping.com/shop/120070652#comment,
10559842,派乐汉堡(新港二路店),准四星商户,http://www.dianping.com/shop/10559842#comment,
21099420,雕刻时光休闲餐吧,准四星商户,http://www.dianping.com/shop/21099420#comment,
82691078,好有味汉堡店,三星商户,http://www.dianping.com/shop/82691078#comment,
