113872433,汤姆之家,准四星商户,http://www.dianping.com/shop/113872433#comment,
112528614,爵士牛排主题西餐厅,准四星商户,http://www.dianping.com/shop/112528614#comment,
98919514,至尊比萨-手工披萨(监利店),准四星商户,http://www.dianping.com/shop/98919514#comment,
127002133,恒福星际酒店西餐厅(监利店),三星商户,http://www.dianping.com/shop/127002133#comment,
110548439,牛排馆,该商户暂无星级,http://www.dianping.com/shop/110548439/review,
32326889,吉司利中西餐厅伍子胥店,三星商户,http://www.dianping.com/shop/32326889#comment,
69649391,格林童话休闲餐厅,准四星商户,http://www.dianping.com/shop/69649391#comment,
9364613,华莱士(水果市场店),准四星商户,http://www.dianping.com/shop/9364613#comment,
74608702,芝根芝底(监利店),准四星商户,http://www.dianping.com/shop/74608702#comment,
75155149,Mr.pizza西餐厅,准四星商户,http://www.dianping.com/shop/75155149#comment,
24654208,华莱堡炸鸡汉堡,准四星商户,http://www.dianping.com/shop/24654208#comment,
93324265,派乐汉堡(监利店),该商户暂无星级,http://www.dianping.com/shop/93324265/review,
76830453,猫Z的三明治,该商户暂无星级,http://www.dianping.com/shop/76830453/review,
98006482,美食美客,该商户暂无星级,http://www.dianping.com/shop/98006482/review,
124396367,格林童话(玉沙大道店),准四星商户,http://www.dianping.com/shop/124396367#comment,
93279336,森米沙拉,该商户暂无星级,http://www.dianping.com/shop/93279336/review,
114554757,美莎客,该商户暂无星级,http://www.dianping.com/shop/114554757/review,
111518663,武尊比萨(步行街店),该商户暂无星级,http://www.dianping.com/shop/111518663/review,
25036063,华莱士(中百店),三星商户,http://www.dianping.com/shop/25036063#comment,
90597559,欧冠意大利披萨,准四星商户,http://www.dianping.com/shop/90597559#comment,
5861682,蓝调空间茶餐厅会所(监利店),准四星商户,http://www.dianping.com/shop/5861682#comment,
121932578,绿茵阁(监利店),准四星商户,http://www.dianping.com/shop/121932578#comment,
