97874818,时光炸鸡,该商户暂无星级,http://www.dianping.com/shop/97874818/review,
98371478,伊诺咖啡,三星商户,http://www.dianping.com/shop/98371478#comment,
48081813,罗曼新语,准四星商户,http://www.dianping.com/shop/48081813#comment,
71003341,贝克汉堡,该商户暂无星级,http://www.dianping.com/shop/71003341/review,
122060737,德克士(阳新城市广场店),四星商户,http://www.dianping.com/shop/122060737#comment,
97759382,二十四品花艺咖啡餐厅,准四星商户,http://www.dianping.com/shop/97759382#comment,
129738674,甜甜披萨,该商户暂无星级,http://www.dianping.com/shop/129738674/review,
95241422,洞炸鸡,该商户暂无星级,http://www.dianping.com/shop/95241422/review,
98071103,乐视榴莲披萨(锦华都城店),该商户暂无星级,http://www.dianping.com/shop/98071103/review,
44098533,乐享缤纷牛排披萨自助西餐厅,准四星商户,http://www.dianping.com/shop/44098533#comment,
5613097,三叠泉西餐厅,准四星商户,http://www.dianping.com/shop/5613097#comment,
98214324,牛排杯(城市广场店),该商户暂无星级,http://www.dianping.com/shop/98214324/review,
111996008,莎啦啦低脂健康餐,该商户暂无星级,http://www.dianping.com/shop/111996008/review,
114504254,巴豪台湾牛排馆,该商户暂无星级,http://www.dianping.com/shop/114504254/review,
98443831,华莱士(阳新好又多),准四星商户,http://www.dianping.com/shop/98443831#comment,
129887760,欢乐士牛排,该商户暂无星级,http://www.dianping.com/shop/129887760/review,
127942414,味美基,该商户暂无星级,http://www.dianping.com/shop/127942414/review,
69889848,加州汉堡,该商户暂无星级,http://www.dianping.com/shop/69889848/review,
71038073,鸡兄薯弟,该商户暂无星级,http://www.dianping.com/shop/71038073/review,
98242589,卜菲力牛排杯,该商户暂无星级,http://www.dianping.com/shop/98242589/review,
122865236,大汉堡,该商户暂无星级,http://www.dianping.com/shop/122865236/review,
99081545,木木家,该商户暂无星级,http://www.dianping.com/shop/99081545/review,
107612518,自助沙拉百汇,该商户暂无星级,http://www.dianping.com/shop/107612518/review,
102335919,森米定制瘦身,该商户暂无星级,http://www.dianping.com/shop/102335919/review,
9791112,绿茵阁,三星商户,http://www.dianping.com/shop/9791112/review,
128263755,加洲汉堡,准四星商户,http://www.dianping.com/shop/128263755#comment,
24040485,华爵士(第四分店),准四星商户,http://www.dianping.com/shop/24040485#comment,
21599234,凡仔汉堡,准四星商户,http://www.dianping.com/shop/21599234#comment,
23279301,华莱士(阳新店),准四星商户,http://www.dianping.com/shop/23279301#comment,
66807617,华莱士(阳新三中店),准四星商户,http://www.dianping.com/shop/66807617#comment,
78014429,华莱士(阳新高中店),准四星商户,http://www.dianping.com/shop/78014429#comment,
97315679,巴豪台湾牛排馆,准四星商户,http://www.dianping.com/shop/97315679#comment,歇业/关闭
